model_key,condition,candidate_group,example_idx,mode,scale,clean_nll,intervened_nll,delta_nll,output_kl,bos_attention,dummy_attention,dummy_minus_bos,tokens
llama3_2_3b,source_subtract_only,selected,36,subtract_only,1.0,1.8549390626909212,5.603810598423753,3.748871535732832,3.778794765472412,0.05073104426264763,0.0033036430831998587,-0.047427400946617126,1023
llama3_2_3b,source_subtract_only,selected,37,subtract_only,1.0,2.2245139143450636,5.584215389784946,3.3597014754398824,3.355668544769287,0.0508427694439888,0.003553614020347595,-0.047289155423641205,1023
llama3_2_3b,source_subtract_only,selected,38,subtract_only,1.0,2.5616427633186705,5.2153282128238025,2.653685449505132,2.676170825958252,0.049969013780355453,0.003697323612868786,-0.04627168923616409,1023
llama3_2_3b,source_subtract_only,selected,39,subtract_only,1.0,2.2803686595032993,5.291342100439882,3.010973440936583,2.9964182376861572,0.050126828253269196,0.0037814995739609003,-0.04634532704949379,1023
llama3_2_3b,source_subtract_only,selected,40,subtract_only,1.0,2.284837411412512,5.1211395711143695,2.8363021597018574,2.787597179412842,0.04952804744243622,0.0037977660540491343,-0.04573028162121773,1023
llama3_2_3b,source_subtract_only,selected,41,subtract_only,1.0,2.005088530211388,5.196276652614858,3.1911881224034704,3.1440296173095703,0.05040578544139862,0.0034900729078799486,-0.04691571369767189,1023
llama3_2_3b,source_subtract_only,selected,42,subtract_only,1.0,2.056613418713343,4.934852876038612,2.8782394573252685,2.9526407718658447,0.049817632883787155,0.003429756034165621,-0.04638787731528282,1023
llama3_2_3b,source_subtract_only,selected,43,subtract_only,1.0,1.8994986645054375,5.133603391526148,3.2341047270207106,3.3550782203674316,0.049722831696271896,0.0031114148441702127,-0.04661141708493233,1023
llama3_2_3b,source_subtract_only,selected,44,subtract_only,1.0,1.8906615137005132,4.911963320197947,3.0213018064974344,3.098234176635742,0.04892686754465103,0.0032807127572596073,-0.04564615339040756,1023
llama3_2_3b,source_subtract_only,selected,45,subtract_only,1.0,2.0595287871151027,5.153827685880987,3.0942988987658846,3.185176372528076,0.049409106373786926,0.003033551387488842,-0.04637555405497551,1023
llama3_2_3b,source_subtract_only,selected,46,subtract_only,1.0,2.0897229922715055,4.78149867500611,2.691775682734604,2.7724411487579346,0.05097139999270439,0.004408746957778931,-0.04656265303492546,1023
llama3_2_3b,source_subtract_only,selected,47,subtract_only,1.0,2.4400698008308894,5.2626623785740465,2.822592577743157,2.8111319541931152,0.05095749720931053,0.004031053744256496,-0.04692644253373146,1023
llama3_2_3b,source_subtract_only,selected,48,subtract_only,1.0,2.523763498136608,4.957870349156892,2.4341068510202835,2.651437520980835,0.049455657601356506,0.0033509070053696632,-0.04610475152730942,1023
llama3_2_3b,source_subtract_only,selected,49,subtract_only,1.0,2.599688607343597,5.710938454606549,3.111249847262952,3.266597270965576,0.05127881467342377,0.004006354138255119,-0.0472724586725235,1023
llama3_2_3b,source_subtract_only,selected,50,subtract_only,1.0,2.4047787126557916,5.493676208913734,3.0888974962579425,3.2134578227996826,0.050353460013866425,0.004082793369889259,-0.046270668506622314,1023
llama3_2_3b,source_subtract_only,selected,51,subtract_only,1.0,1.7342382526118034,4.712791345918866,2.9785530933070627,3.009518623352051,0.04998623579740524,0.003113936400040984,-0.046872299164533615,1023
llama3_2_3b,source_subtract_only,selected,52,subtract_only,1.0,2.4483147375977516,5.334911775262707,2.8865970376649557,2.968850612640381,0.04971015080809593,0.0038901837542653084,-0.0458199679851532,1023
llama3_2_3b,source_subtract_only,selected,53,subtract_only,1.0,2.644156805581012,5.626047203384653,2.981890397803641,3.040700674057007,0.050295326858758926,0.0047381906770169735,-0.045557137578725815,1023
llama3_2_3b,source_subtract_only,selected,54,subtract_only,1.0,2.5187692353219697,5.8667870425525415,3.3480178072305717,3.405433416366577,0.04972082003951073,0.0033937811385840178,-0.04632703959941864,1023
llama3_2_3b,source_subtract_only,selected,55,subtract_only,1.0,2.168542468536168,5.1368094376221896,2.9682669690860215,2.997070789337158,0.05069790408015251,0.003866896964609623,-0.04683100804686546,1023
llama3_2_3b,source_subtract_only,selected,56,subtract_only,1.0,2.146337365591398,5.2817526003482405,3.1354152347568425,3.2533044815063477,0.04927492514252663,0.0033013459760695696,-0.045973580330610275,1023
llama3_2_3b,source_subtract_only,selected,57,subtract_only,1.0,2.44966574451674,5.478145237658847,3.028479493142107,3.14380145072937,0.04858112707734108,0.003461390733718872,-0.04511973634362221,1023
llama3_2_3b,source_subtract_only,selected,58,subtract_only,1.0,2.528612660755743,5.221316937011242,2.692704276255499,2.7044811248779297,0.0493738129734993,0.0038675989490002394,-0.04550621286034584,1023
llama3_2_3b,source_subtract_only,selected,59,subtract_only,1.0,1.6748717486100928,4.011581286656892,2.336709538046799,2.5129618644714355,0.04877016693353653,0.0033896667882800102,-0.045380499213933945,1023
llama3_2_3b,source_subtract_only,selected,60,subtract_only,1.0,1.7992060298677297,4.539734543010753,2.7405285131430235,2.725862741470337,0.04936705529689789,0.0033506809268146753,-0.04601637274026871,1023
llama3_2_3b,source_subtract_only,selected,61,subtract_only,1.0,2.645864358046188,5.970109359726295,3.324245001680107,3.409161329269409,0.04967151954770088,0.004206076730042696,-0.04546544328331947,1023
