model,sequence_index,num_pairs,sink_delta_nll,ordinary_delta_nll,paired_delta_nll,sink_kl,ordinary_kl,paired_kl,sink_logit_l2,ordinary_logit_l2,paired_logit_l2
pythia_1b,55,1,0.0013873279094696045,0.016342490911483765,0.01495516300201416,4.41495212726295e-05,0.0009793639183044434,0.0009352143970318139,5.684822082519531,8.420453071594238,2.735630989074707
pythia_1b,56,1,0.005258083343505859,0.0012030601501464844,-0.004055023193359375,0.0003560764598660171,0.00028608343563973904,-6.999302422627807e-05,4.895302772521973,4.49877405166626,-0.3965287208557129
pythia_1b,57,1,-0.005461692810058594,0.025287628173828125,0.03074932098388672,0.001147928647696972,0.0004833791172131896,-0.0006645495304837823,5.6177287101745605,4.911573886871338,-0.7061548233032227
pythia_1b,58,1,-0.00950932502746582,0.0031914710998535156,0.012700796127319336,0.0003203083761036396,0.0003432034282013774,2.289505209773779e-05,3.9520273208618164,5.012438774108887,1.0604114532470703
pythia_1b,59,1,-0.007176518440246582,0.012353897094726562,0.019530415534973145,0.00024057598784565926,0.000928808469325304,0.0006882324814796448,4.769463062286377,6.153933525085449,1.3844704627990723
pythia_1b,60,1,0.0013834238052368164,-0.0008268393576145172,-0.0022102631628513336,4.4125132262706757e-05,2.6335299480706453e-05,-1.7789832782000303e-05,7.145941734313965,5.631166458129883,-1.514775276184082
pythia_1b,61,1,0.002595186233520508,-0.004332065582275391,-0.0069272518157958984,0.0008607734926044941,0.0006083853077143431,-0.000252388184890151,6.488219738006592,6.715896129608154,0.2276763916015625
pythia_1b,62,1,0.004488825798034668,0.004639685153961182,0.00015085935592651367,0.0004023148212581873,0.0003618318005464971,-4.048302071169019e-05,7.230606555938721,8.30532455444336,1.0747179985046387
pythia_1b,64,1,0.03068065643310547,0.015779614448547363,-0.014901041984558105,0.0006344886496663094,0.000464941724203527,-0.00016954692546278238,6.647343158721924,7.493007659912109,0.8456645011901855
pythia_1b,66,1,-0.01517629623413086,-0.0017480850219726562,0.013428211212158203,0.00039692409336566925,0.0004297420382499695,3.281794488430023e-05,4.629652500152588,4.728100299835205,0.09844779968261719
pythia_1b,67,1,-0.001877903938293457,-0.029540300369262695,-0.02766239643096924,0.00026419805362820625,0.0005271849222481251,0.0002629868686199188,5.772258758544922,5.038280010223389,-0.7339787483215332
pythia_1b,68,1,4.0590763092041016e-05,-0.03218817710876465,-0.03222876787185669,1.9579497347876895e-06,0.001507241278886795,0.0015052833291520074,6.191318988800049,8.498356819152832,2.307037830352783
pythia_1b,71,1,0.0008102357387542725,0.002552717924118042,0.0017424821853637695,4.973975592292845e-05,8.57170089147985e-05,3.5977252991870046e-05,4.274409294128418,5.4162516593933105,1.1418423652648926
pythia_1b,72,1,0.04104781150817871,0.0001704692840576172,-0.040877342224121094,0.0005106907337903976,1.586094731464982e-05,-0.0004948297864757478,3.7944107055664062,6.236007213592529,2.441596508026123
